Datum,Name Haltestelle,Kundengewichtete Ankunftspünktlichkeit,Kundengewichtete Ankunftspünktlichkeit Fernverkehr,Kundengewichtete Ankunftspünktlichkeit Regionalverkehr,Kundengewichtete Anschlüsse,key
2019-01-25,Visp,84.3912193722,83.8210833925,85.8737761924,98.0786092086,2019-01-25 00:00:00-VI
2019-01-24,Visp,91.2328073021,92.0230690809,89.1461208193,97.702289519,2019-01-24 00:00:00-VI
2019-01-23,Visp,83.9466739279,85.3098397136,80.3645973853,96.4968192731,2019-01-23 00:00:00-VI
2019-01-22,Visp,93.6371923428,93.3366434664,94.4307917482,98.5217165839,2019-01-22 00:00:00-VI
2019-01-21,Visp,90.4440584981,91.0148485319,88.9389024841,95.969857361,2019-01-21 00:00:00-VI
2019-01-20,Visp,89.4595974775,88.662355157,94.273808296,99.5392817815,2019-01-20 00:00:00-VI
2019-01-19,Visp,89.3619639941,89.3625289632,89.3585294965,99.4138982771,2019-01-19 00:00:00-VI
2019-01-18,Visp,81.6776564131,82.2353933903,80.2086423757,94.3286099142,2019-01-18 00:00:00-VI
2019-01-17,Visp,75.0862760787,73.9887488177,77.9378844939,96.6693270544,2019-01-17 00:00:00-VI
2019-01-16,Visp,84.2482158499,82.5078851103,88.8374482493,100,2019-01-16 00:00:00-VI
2019-01-15,Visp,87.7356437558,89.1862294587,83.9289423849,96.0846389086,2019-01-15 00:00:00-VI
2019-01-14,Visp,84.9385754573,83.5191277898,88.6997843464,98.5806475564,2019-01-14 00:00:00-VI
2019-01-13,Visp,91.8391627762,91.2579327743,94.9231204728,94.7142768218,2019-01-13 00:00:00-VI
2019-01-12,Visp,90.3978030701,89.2304264119,97.5082739031,96.4088645922,2019-01-12 00:00:00-VI
2019-01-11,Visp,89.9175832856,88.7564870646,92.9715152101,98.3109303085,2019-01-11 00:00:00-VI
2019-01-10,Visp,85.6348069807,84.5293359715,88.5397227377,94.5398033528,2019-01-10 00:00:00-VI
2019-01-09,Visp,85.7490203507,84.5856506713,88.8208983656,98.941757688,2019-01-09 00:00:00-VI
2019-01-08,Visp,88.3280966982,88.6536539919,87.4684625589,98.6096635394,2019-01-08 00:00:00-VI
2019-01-07,Visp,84.79905853,86.501892778,80.202085726,91.7597207353,2019-01-07 00:00:00-VI
2019-01-06,Visp,91.2546572486,91.1333446365,92.0004476502,96.2003796828,2019-01-06 00:00:00-VI
2019-01-05,Visp,89.7316741821,88.6540573303,96.295419602,99.4138982771,2019-01-05 00:00:00-VI
2019-01-04,Visp,92.5886059838,96.3355805858,82.5535186342,100,2019-01-04 00:00:00-VI
2019-01-03,Visp,92.2149664979,90.5410933608,96.6378361432,100,2019-01-03 00:00:00-VI
2019-01-02,Visp,85.8900676825,87.4420892205,76.3548549197,98.9281517908,2019-01-02 00:00:00-VI
2019-01-01,Visp,93.6089562981,93.186480456,96.2117747425,98.9623919224,2019-01-01 00:00:00-VI
2018-12-31,Visp,94.8829729373,94.1255081018,96.8747792923,99.5763037708,2018-12-31 00:00:00-VI
2018-12-30,Visp,94.3248186835,94.889588892,90.8527955095,99.553956238,2018-12-30 00:00:00-VI
2018-12-29,Visp,91.6444940164,91.8805975471,90.2063915359,100,2018-12-29 00:00:00-VI
2018-12-28,Visp,93.090394239,90.773426964,99.2231969752,100,2018-12-28 00:00:00-VI
2018-12-27,Visp,83.4447467334,81.5611281935,88.4218259867,88.4461560032,2018-12-27 00:00:00-VI
2018-12-26,Visp,92.1250258252,90.8441414283,100,100,2018-12-26 00:00:00-VI
2018-12-25,Visp,94.517015818,93.6241442525,100,100,2018-12-25 00:00:00-VI
2018-12-24,Visp,91.7647270998,92.495881141,89.8421068044,99.5763037708,2018-12-24 00:00:00-VI
2018-12-23,Visp,83.7170369952,83.0139475117,88.039401992,97.1361128753,2018-12-23 00:00:00-VI
2018-12-22,Visp,89.9511650441,90.4270179692,87.0527531901,97.8031406928,2018-12-22 00:00:00-VI
2018-12-21,Visp,84.7324761971,85.2920141241,83.2514299316,95.9942761592,2018-12-21 00:00:00-VI
2018-12-20,Visp,90.3048745011,88.1559120702,95.9879461681,98.3981265341,2018-12-20 00:00:00-VI
2018-12-19,Visp,82.5097217091,78.8669106663,92.143373711,98.7091718506,2018-12-19 00:00:00-VI
2018-12-18,Visp,88.5411007624,89.2747751584,86.6101959351,99.5763036193,2018-12-18 00:00:00-VI
2018-12-17,Visp,89.4047984038,90.2799513926,87.1035228821,100,2018-12-17 00:00:00-VI
2018-12-16,Visp,90.4766386067,90.3729079567,91.1130470274,95.5960052899,2018-12-16 00:00:00-VI
2018-12-15,Visp,89.8691813637,88.4904806047,98.266823603,95.1433451367,2018-12-15 00:00:00-VI
2018-12-14,Visp,71.7974582831,73.1532810987,68.2092909333,90.5432747333,2018-12-14 00:00:00-VI
2018-12-13,Visp,68.7752429886,67.3277465861,72.5973577076,87.328396858,2018-12-13 00:00:00-VI
2018-12-12,Visp,79.8995156992,75.9388088215,90.4398259691,92.0214438205,2018-12-12 00:00:00-VI
2018-12-11,Visp,76.2334113389,73.3546899766,83.7980086697,98.2699839406,2018-12-11 00:00:00-VI
2018-12-10,Visp,75.7914517391,75.3636447877,76.9207381671,97.6127653958,2018-12-10 00:00:00-VI
2018-12-09,Visp,84.1084734665,84.6133844274,81.0006362402,96.3973897817,2018-12-09 00:00:00-VI
2018-12-08,Visp,88.130480716,86.4915313201,96.2460139338,96.8918530912,2018-12-08 00:00:00-VI
2018-12-07,Visp,89.2578412205,92.3145042351,82.5207198262,100,2018-12-07 00:00:00-VI
2018-12-06,Visp,83.1154138427,87.4188942001,73.6524811202,97.0887898448,2018-12-06 00:00:00-VI
2018-12-05,Visp,84.8449224933,86.0335685826,82.1086392116,98.7272435975,2018-12-05 00:00:00-VI
2018-12-04,Visp,77.5529566518,78.5104536871,75.4261158143,91.566642702,2018-12-04 00:00:00-VI
2018-12-03,Visp,72.7695794056,73.667098118,70.78608761,95.1354832577,2018-12-03 00:00:00-VI
2018-12-02,Visp,80.7515319779,81.3251646898,78.0002000467,95.8827023952,2018-12-02 00:00:00-VI
2018-12-01,Visp,92.8009349523,93.5936959268,88.8754458322,96.6583899454,2018-12-01 00:00:00-VI
2018-11-30,Visp,72.4254334039,70.823211895,76.0034214196,93.8868968259,2018-11-30 00:00:00-VI
2018-11-29,Visp,84.7536476849,87.5998257742,78.4308439785,96.9097061822,2018-11-29 00:00:00-VI
2018-11-28,Visp,67.6469565226,71.0441182278,60.2346453244,93.2640870419,2018-11-28 00:00:00-VI
2018-11-27,Visp,70.5672889552,68.4548062627,75.2601834189,96.2832880316,2018-11-27 00:00:00-VI
2018-11-26,Visp,74.1748226534,76.2102864745,69.6386636706,87.9433396458,2018-11-26 00:00:00-VI
2018-11-25,Visp,81.8518529597,79.9561906055,91.2255081741,97.3288478608,2018-11-25 00:00:00-VI
2018-11-24,Visp,86.067834677,89.1977666338,70.5694508786,93.8193664958,2018-11-24 00:00:00-VI
2018-11-23,Visp,67.5164322073,73.0530553351,55.1523670089,87.6723589453,2018-11-23 00:00:00-VI
2018-11-22,Visp,67.4542771448,69.6601263962,62.7083740127,79.7771609567,2018-11-22 00:00:00-VI
2018-11-21,Visp,87.2659078873,87.1039638967,87.6270876928,97.317812951,2018-11-21 00:00:00-VI
2018-11-20,Visp,79.7764476622,80.3278845211,78.5449966126,96.4368565793,2018-11-20 00:00:00-VI
2018-11-19,Visp,75.5549247689,72.4837313943,82.3324249053,89.4783380735,2018-11-19 00:00:00-VI
2018-11-18,Visp,93.073968016,92.6633795537,94.5800686827,98.1122481409,2018-11-18 00:00:00-VI
2018-11-17,Visp,79.7946176042,76.9175616433,90.5240693182,95.4686905208,2018-11-17 00:00:00-VI
2018-11-16,Visp,73.3873306349,81.1711510155,56.0049550504,94.55519681,2018-11-16 00:00:00-VI
2018-11-15,Visp,81.6438175297,82.1777572775,80.4514404655,94.8367304683,2018-11-15 00:00:00-VI
2018-11-14,Visp,80.7576940582,82.8815287992,76.0348244587,93.8264013059,2018-11-14 00:00:00-VI
2018-11-13,Visp,69.8859865962,70.6593550137,68.1589251312,99.4309121113,2018-11-13 00:00:00-VI
2018-11-12,Visp,81.9197401501,79.30224562,87.7769806325,90.1966318392,2018-11-12 00:00:00-VI
2018-11-11,Visp,91.06317104,94.1024305786,79.8806388157,100,2018-11-11 00:00:00-VI
2018-11-10,Visp,82.1269274789,81.4815022824,84.4528800874,88.3399990835,2018-11-10 00:00:00-VI
2018-11-09,Visp,89.5359322652,93.2243415785,81.2991908121,97.8140728336,2018-11-09 00:00:00-VI
2018-11-08,Visp,82.2683705678,82.7650235966,81.1650525347,94.2692797662,2018-11-08 00:00:00-VI
2018-11-07,Visp,79.2009990972,83.9362160413,68.7015694231,99.5758543152,2018-11-07 00:00:00-VI
2018-11-06,Visp,71.5331993986,77.5277868125,58.2161832703,94.1489880017,2018-11-06 00:00:00-VI
2018-11-05,Visp,69.1533009615,66.7313376435,74.5441375817,85.1753733163,2018-11-05 00:00:00-VI
2018-11-04,Visp,90.9383477526,92.0025080723,85.8720368086,97.4338089984,2018-11-04 00:00:00-VI
2018-11-03,Visp,82.4942692095,80.9635023661,89.8552647558,93.6125268204,2018-11-03 00:00:00-VI
2018-11-02,Visp,87.6482761892,89.0359599867,84.5493813302,97.4756035447,2018-11-02 00:00:00-VI
2018-11-01,Visp,79.0728074444,76.730426106,84.2764232912,90.6047150056,2018-11-01 00:00:00-VI
2018-10-31,Visp,75.9821601898,81.0180466908,64.9197255594,95.8636287626,2018-10-31 00:00:00-VI
2018-10-30,Visp,76.4568838358,78.7465491117,71.3703770752,99.5892308097,2018-10-30 00:00:00-VI
2018-10-29,Visp,70.8670207131,68.7173121225,76.0353373841,93.4736668166,2018-10-29 00:00:00-VI
2018-10-28,Visp,77.1626297578,78.0025399535,75.6415869412,98.5563315754,2018-10-28 00:00:00-VI
2018-10-27,Visp,75.5141261334,77.5853777235,71.9331556244,100,2018-10-27 00:00:00-VI
2018-10-26,Visp,75.9922140734,75.0725878315,77.9680600867,90.1432813524,2018-10-26 00:00:00-VI
2018-10-25,Visp,80.0305918616,74.7875258534,91.9170417126,94.4883200661,2018-10-25 00:00:00-VI
2018-10-24,Visp,85.6304479115,83.1455801751,91.1795745838,99.4967980827,2018-10-24 00:00:00-VI
2018-10-23,Visp,90.5139527662,90.0263620231,91.6028247243,100,2018-10-23 00:00:00-VI
2018-10-22,Visp,82.5250483269,78.5689323935,91.3613921508,99.1489222677,2018-10-22 00:00:00-VI
2018-10-21,Visp,84.4463965291,85.0547435462,81.4481156714,98.359415663,2018-10-21 00:00:00-VI
2018-10-20,Visp,91.7686232757,93.42476873,83.5740340114,95.1930487858,2018-10-20 00:00:00-VI
2018-10-19,Visp,94.563324575,95.7466594828,91.9207697878,100,2018-10-19 00:00:00-VI
2018-10-18,Visp,89.0877216146,92.8742888679,80.6316814667,99.3329830273,2018-10-18 00:00:00-VI
2018-10-17,Visp,89.9593852351,86.9363371156,96.6751068995,97.1849231677,2018-10-17 00:00:00-VI
2018-10-16,Visp,85.8413802721,84.5588449853,88.7111402006,94.7120198704,2018-10-16 00:00:00-VI
2018-10-15,Visp,90.0531777207,92.4568831331,84.7121551439,99.5892588444,2018-10-15 00:00:00-VI
2018-10-14,Visp,88.7732650483,93.4596630595,80.4545505062,100,2018-10-14 00:00:00-VI
2018-10-13,Visp,90.1634940728,94.3336107232,82.9173731768,100,2018-10-13 00:00:00-VI
2018-10-12,Visp,78.5861480298,71.5014557009,94.3293015721,93.8783826211,2018-10-12 00:00:00-VI
2018-10-11,Visp,64.4338682204,61.6617526232,70.8802968788,96.4913860867,2018-10-11 00:00:00-VI
2018-10-10,Visp,86.1548980625,86.9814949117,84.2427220911,99.5892387659,2018-10-10 00:00:00-VI
2018-10-09,Visp,59.0615945183,49.1870594903,81.910803141,62.6978554909,2018-10-09 00:00:00-VI
2018-10-08,Visp,77.1288446063,77.5880696397,76.0586806489,87.253176155,2018-10-08 00:00:00-VI
2018-10-07,Visp,91.6006646092,91.6035739763,91.5832836526,100,2018-10-07 00:00:00-VI
2018-10-06,Visp,78.6788158976,77.8074645707,83.5832871093,96.3652457459,2018-10-06 00:00:00-VI
2018-10-05,Visp,70.3759264493,70.9571134486,69.029049461,90.5995742821,2018-10-05 00:00:00-VI
2018-10-04,Visp,78.0583852888,77.5835134545,79.1569117497,95.4181618329,2018-10-04 00:00:00-VI
2018-10-03,Visp,87.0867679789,88.1810055421,84.555455674,95.307345505,2018-10-03 00:00:00-VI
2018-10-02,Visp,84.2083991394,87.1805630902,77.3309518491,95.9351963189,2018-10-02 00:00:00-VI
2018-10-01,Visp,77.5788545851,79.0452450505,74.1375245974,88.2512525745,2018-10-01 00:00:00-VI
2018-09-30,Visp,85.6121057283,85.8771565878,84.1834534292,96.9856656559,2018-09-30 00:00:00-VI
2018-09-29,Visp,69.3593127737,69.1307747702,70.500668041,80.5348134864,2018-09-29 00:00:00-VI
2018-09-28,Visp,77.2592551377,75.8314962361,80.5631678728,93.7577453464,2018-09-28 00:00:00-VI
2018-09-27,Visp,81.9398848637,86.0803536875,72.3662547375,97.930910234,2018-09-27 00:00:00-VI
2018-09-26,Visp,83.7663799009,81.8201125133,88.2701445209,91.6873639809,2018-09-26 00:00:00-VI
2018-09-25,Visp,80.8607446379,81.3323269399,79.784272275,99.5815773786,2018-09-25 00:00:00-VI
2018-09-24,Visp,83.6846480669,83.505147008,84.1235611751,98.1192626281,2018-09-24 00:00:00-VI
2018-09-23,Visp,91.8162806565,92.5872400756,87.8515453432,99.0975861636,2018-09-23 00:00:00-VI
2018-09-22,Visp,90.2823127686,90.0631188467,91.4116372502,100,2018-09-22 00:00:00-VI
2018-09-21,Visp,69.9710875354,65.5224193812,80.1798857562,76.92005949,2018-09-21 00:00:00-VI
2018-09-20,Visp,76.7824175277,76.6126811202,77.1735766053,94.7936406414,2018-09-20 00:00:00-VI
2018-09-19,Visp,81.8716326039,81.7996446987,82.0372876556,99.5892148964,2018-09-19 00:00:00-VI
2018-09-18,Visp,77.7020471368,74.3944069218,85.3560997455,82.5462309287,2018-09-18 00:00:00-VI
2018-09-17,Visp,88.2624758928,88.749829044,87.1310026515,97.3155848327,2018-09-17 00:00:00-VI
2018-09-16,Visp,92.2613939511,92.8828013702,89.4448704698,100,2018-09-16 00:00:00-VI
2018-09-15,Visp,83.0169973099,83.8585466667,79.162712459,100,2018-09-15 00:00:00-VI
2018-09-14,Visp,83.8299197029,82.7599201426,86.1890223657,97.5016060297,2018-09-14 00:00:00-VI
2018-09-13,Visp,87.8920691741,87.1157924844,89.6476791653,96.9879634273,2018-09-13 00:00:00-VI
2018-09-12,Visp,79.5074066141,78.8489053541,80.9707400869,96.2829188814,2018-09-12 00:00:00-VI
2018-09-11,Visp,89.1022382372,87.7840164728,92.0294741469,100,2018-09-11 00:00:00-VI
2018-09-10,Visp,90.1802624765,89.1441565019,92.4750876658,99.2644129138,2018-09-10 00:00:00-VI
2018-09-09,Visp,88.9776603907,89.3754801345,87.010524678,99.0636818721,2018-09-09 00:00:00-VI
2018-09-08,Visp,69.3075714119,68.5129851546,73.2347742391,96.1940656947,2018-09-08 00:00:00-VI
2018-09-07,Visp,88.0753254585,88.8227411352,86.4144028484,97.4246857881,2018-09-07 00:00:00-VI
2018-09-06,Visp,73.7387876193,79.7273306799,59.9691242707,92.7575964094,2018-09-06 00:00:00-VI
2018-09-05,Visp,73.9804308593,74.7150704755,72.3060882143,90.4190443232,2018-09-05 00:00:00-VI
2018-09-04,Visp,80.5509476211,80.4950249434,80.6758721332,90.6454318157,2018-09-04 00:00:00-VI
2018-09-03,Visp,86.2732607483,89.3584230534,79.3574083783,98.3595831299,2018-09-03 00:00:00-VI
2018-09-02,Visp,90.9605867494,92.4149872541,83.7688794052,100,2018-09-02 00:00:00-VI
2018-09-01,Visp,84.9529880064,82.7245303293,95.8293041644,93.6084578472,2018-09-01 00:00:00-VI
2018-08-31,Visp,85.6117019586,83.1817046163,91.0399597778,92.7164426344,2018-08-31 00:00:00-VI
2018-08-30,Visp,85.2920950565,82.2393870467,92.0758782994,95.0242152499,2018-08-30 00:00:00-VI
2018-08-29,Visp,87.1912029851,88.4739346137,84.3406934377,96.9878892997,2018-08-29 00:00:00-VI
2018-08-28,Visp,86.5534483524,83.5255275083,93.2821491052,99.5892366821,2018-08-28 00:00:00-VI
2018-08-27,Visp,94.8297771776,96.4698475989,91.1154555709,100,2018-08-27 00:00:00-VI
2018-08-26,Visp,96.7391678245,96.9307352166,95.7919070005,98.5728720231,2018-08-26 00:00:00-VI
2018-08-25,Visp,88.4705836122,87.1011018776,95.251802444,95.7050646704,2018-08-25 00:00:00-VI
2018-08-24,Visp,81.3891063639,78.102785298,88.6716069605,98.3523465968,2018-08-24 00:00:00-VI
2018-08-23,Visp,76.4458899725,76.4205210445,76.5022652657,95.6948067271,2018-08-23 00:00:00-VI
2018-08-22,Visp,85.4318930472,87.0152205601,81.6216522485,94.6294026938,2018-08-22 00:00:00-VI
2018-08-21,Visp,90.2389561972,91.8378069943,86.6859608861,100,2018-08-21 00:00:00-VI
2018-08-20,Visp,89.6405901426,90.8843032877,87.1440014275,96.6256271149,2018-08-20 00:00:00-VI
2018-08-19,Visp,84.3477662634,90.5373326075,53.7416508296,97.4544582322,2018-08-19 00:00:00-VI
2018-08-18,Visp,86.3828069354,86.9761823706,83.6938971021,94.4100142993,2018-08-18 00:00:00-VI
2018-08-17,Visp,85.2902926467,86.6308273662,82.2957346091,95.8249752478,2018-08-17 00:00:00-VI
2018-08-16,Visp,79.7667540419,76.729978805,86.6612930842,92.4836498589,2018-08-16 00:00:00-VI
2018-08-15,Visp,95.1940852091,95.5525807831,94.3974298266,98.3107061167,2018-08-15 00:00:00-VI
2018-08-14,Visp,92.4135044513,91.3060120681,94.8745941613,95.4993914669,2018-08-14 00:00:00-VI
2018-08-13,Visp,87.9652396953,89.9585513199,83.6372125855,96.9270825266,2018-08-13 00:00:00-VI
2018-08-12,Visp,89.0974660875,88.0325992809,93.23197635,100,2018-08-12 00:00:00-VI
2018-08-11,Visp,91.1552813222,91.3619604973,90.3335926994,100,2018-08-11 00:00:00-VI
2018-08-10,Visp,87.5074805973,90.1977123212,82.6275848743,97.2702582329,2018-08-10 00:00:00-VI
2018-08-09,Visp,89.3744410335,87.6880980135,92.4028417998,100,2018-08-09 00:00:00-VI
2018-08-08,Visp,88.1722053655,86.2159328218,91.6853561301,100,2018-08-08 00:00:00-VI
2018-08-07,Visp,84.787759314,87.2161241905,80.4724685823,100,2018-08-07 00:00:00-VI
2018-08-06,Visp,90.1993141895,87.1258644777,95.7502234387,96.1242200088,2018-08-06 00:00:00-VI
2018-08-05,Visp,90.4015868352,91.1945063871,87.4875248669,100,2018-08-05 00:00:00-VI
2018-08-04,Visp,91.0285871527,91.6826825509,88.4699802552,96.3678471355,2018-08-04 00:00:00-VI
2018-08-03,Visp,86.0903950863,84.2214871013,89.4692693859,95.6946761421,2018-08-03 00:00:00-VI
2018-08-02,Visp,87.1945117529,84.0721090863,92.889211694,92.4052673369,2018-08-02 00:00:00-VI
2018-08-01,Visp,90.7185995737,92.8004631305,82.5954864052,98.0644998669,2018-08-01 00:00:00-VI
2018-07-31,Visp,86.9054738353,87.6101383641,85.6400097077,93.6317754683,2018-07-31 00:00:00-VI
2018-07-30,Visp,83.7121276848,81.4371330458,87.8209597685,96.4595888662,2018-07-30 00:00:00-VI
2018-07-29,Visp,93.140787319,92.6590466394,95.0103913135,100,2018-07-29 00:00:00-VI
2018-07-28,Visp,89.2923194574,89.9216461769,86.7903227983,100,2018-07-28 00:00:00-VI
2018-07-27,Visp,84.625217752,80.5980010873,91.8576063344,100,2018-07-27 00:00:00-VI
2018-07-26,Visp,83.9296726489,86.5324815732,79.2554465589,94.7251530824,2018-07-26 00:00:00-VI
2018-07-25,Visp,83.6928269542,87.6581203053,76.4202903231,96.4508251323,2018-07-25 00:00:00-VI
2018-07-24,Visp,84.7160923821,86.6874764492,81.1758037523,99.5477448881,2018-07-24 00:00:00-VI
2018-07-23,Visp,88.5699470921,90.0189325522,85.9529572122,100,2018-07-23 00:00:00-VI
2018-07-22,Visp,95.4416171373,95.4815639926,95.2880116472,95.6752504281,2018-07-22 00:00:00-VI
2018-07-21,Visp,91.8415024822,94.4471281389,81.4823893459,100,2018-07-21 00:00:00-VI
2018-07-20,Visp,84.721522026,84.744127286,84.6809257438,100,2018-07-20 00:00:00-VI
2018-07-19,Visp,90.9244646146,89.3963021895,93.6660308165,100,2018-07-19 00:00:00-VI
2018-07-18,Visp,88.4868307506,89.3134167358,87.0039123365,100,2018-07-18 00:00:00-VI
2018-07-17,Visp,89.3836604334,90.8100208033,86.8854908366,96.2022084765,2018-07-17 00:00:00-VI
2018-07-16,Visp,85.2273704539,89.1706671657,78.1054442009,100,2018-07-16 00:00:00-VI
2018-07-15,Visp,90.9131057196,93.4367605063,81.078029318,97.4043558044,2018-07-15 00:00:00-VI
2018-07-14,Visp,60.4946547451,61.3857837135,56.8329583588,83.3022928777,2018-07-14 00:00:00-VI
2018-07-13,Visp,89.86124578,90.1017408778,89.4275867906,90.4165784528,2018-07-13 00:00:00-VI
2018-07-12,Visp,78.0643380861,75.4865544916,82.6936227097,93.9857260993,2018-07-12 00:00:00-VI
2018-07-11,Visp,78.3529084375,73.5291994323,87.0696690992,78.0748887402,2018-07-11 00:00:00-VI
2018-07-10,Visp,92.2597331212,94.1125277767,88.9324119961,100,2018-07-10 00:00:00-VI
2018-07-09,Visp,89.8769928497,85.3425809293,97.9613429432,100,2018-07-09 00:00:00-VI
2018-07-08,Visp,92.0598437005,93.04515856,88.2199179809,96.1138724846,2018-07-08 00:00:00-VI
2018-07-07,Visp,93.3288347573,92.7474067781,95.6404017325,100,2018-07-07 00:00:00-VI
2018-07-06,Visp,89.8134337959,88.9625770611,91.3414684278,93.005012263,2018-07-06 00:00:00-VI
2018-07-05,Visp,89.2804398021,87.5744994995,92.1740622132,96.0957762265,2018-07-05 00:00:00-VI
2018-07-04,Visp,92.2674239912,94.4653491148,88.3203040697,99.5482072602,2018-07-04 00:00:00-VI
2018-07-03,Visp,85.9097889224,85.2131542712,87.1608326818,96.9628960108,2018-07-03 00:00:00-VI
2018-07-02,Visp,91.4279303599,93.1171685606,88.3666378777,96.9977235931,2018-07-02 00:00:00-VI
2018-07-01,Visp,90.0581243878,90.1989435987,89.5093299548,92.6813935781,2018-07-01 00:00:00-VI
2018-06-30,Visp,97.4244159434,97.7557435504,96.1083850191,100,2018-06-30 00:00:00-VI
2018-06-29,Visp,81.5277357637,76.8141905845,92.0022735681,85.9237914787,2018-06-29 00:00:00-VI
2018-06-28,Visp,88.7265981832,91.3421196238,82.9143388831,92.8803177053,2018-06-28 00:00:00-VI
2018-06-27,Visp,87.6667541786,86.5317394308,90.2600732988,97.0762990326,2018-06-27 00:00:00-VI
2018-06-26,Visp,92.4854373839,90.7789840508,96.277549007,97.8367212725,2018-06-26 00:00:00-VI
2018-06-25,Visp,87.7054851521,84.6015534577,94.5179620181,99.4097695249,2018-06-25 00:00:00-VI
2018-06-24,Visp,95.5069838753,95.8341466148,93.8902459174,100,2018-06-24 00:00:00-VI
2018-06-23,Visp,91.9886327569,90.3707199036,100,99.0375145398,2018-06-23 00:00:00-VI
2018-06-22,Visp,88.5968875023,88.4679955354,88.8848132607,100,2018-06-22 00:00:00-VI
2018-06-21,Visp,89.0874721123,90.099688013,86.8465967258,97.9403598734,2018-06-21 00:00:00-VI
2018-06-20,Visp,85.7939989299,83.7562812547,90.3548148077,93.0286475303,2018-06-20 00:00:00-VI
2018-06-19,Visp,86.2930226773,84.4947752545,90.2891207955,97.9009043609,2018-06-19 00:00:00-VI
2018-06-18,Visp,92.5049687904,93.5332824813,90.2117735098,96.3241522835,2018-06-18 00:00:00-VI
2018-06-17,Visp,92.3867924757,90.6923199841,100,96.0365613975,2018-06-17 00:00:00-VI
2018-06-16,Visp,84.8294308973,83.5564913224,91.1326050095,92.1017178208,2018-06-16 00:00:00-VI
2018-06-15,Visp,93.7293962565,92.5254896129,96.4047425556,98.5426013106,2018-06-15 00:00:00-VI
2018-06-14,Visp,91.1306350633,92.2749040749,88.587819661,96.9851276444,2018-06-14 00:00:00-VI
2018-06-13,Visp,80.4485455048,78.9254960609,83.8330936708,94.0149906659,2018-06-13 00:00:00-VI
2018-06-12,Visp,74.925455916,78.8213405778,62.8604517616,96.8586016168,2018-06-12 00:00:00-VI
2018-06-11,Visp,87.8185855001,90.1675773736,82.5879743209,98.6968588013,2018-06-11 00:00:00-VI
2018-06-10,Visp,89.8347635978,90.3719973648,87.1865657542,98.4856324225,2018-06-10 00:00:00-VI
2018-06-09,Visp,96.6362648457,96.6351450898,96.6418095054,98.7865737184,2018-06-09 00:00:00-VI
2018-06-08,Visp,91.9649138761,91.3234377134,93.3978775815,97.0526943637,2018-06-08 00:00:00-VI
2018-06-07,Visp,86.3504071007,84.3764207345,90.737035494,96.4965366404,2018-06-07 00:00:00-VI
2018-06-06,Visp,90.5746564651,91.0153373513,89.5451311783,97.2790673611,2018-06-06 00:00:00-VI
2018-06-05,Visp,86.1958690575,88.9809700731,80.0067669429,97.8000717872,2018-06-05 00:00:00-VI
2018-06-04,Visp,88.8943185073,89.3206104502,87.9436643632,97.5310925844,2018-06-04 00:00:00-VI
2018-06-03,Visp,92.004055328,92.5235442906,89.415277644,99.0983777228,2018-06-03 00:00:00-VI
2018-06-02,Visp,84.0978374882,81.565327416,96.63798648,100,2018-06-02 00:00:00-VI
2018-06-01,Visp,85.7678597533,87.6301330402,81.6078142441,100,2018-06-01 00:00:00-VI
2018-05-31,Visp,81.5553890474,79.534274385,86.0217095882,90.2216881216,2018-05-31 00:00:00-VI
2018-05-30,Visp,89.315776006,90.5204681816,86.6386871498,99.5892535408,2018-05-30 00:00:00-VI
2018-05-29,Visp,86.4036698553,87.9759349367,82.909753805,99.2115964062,2018-05-29 00:00:00-VI
2018-05-28,Visp,94.288381079,93.997008879,94.9098423863,99.5732607393,2018-05-28 00:00:00-VI
2018-05-27,Visp,96.5524615187,95.636663281,98.1877993754,100,2018-05-27 00:00:00-VI
2018-05-26,Visp,94.3862903253,92.0625512017,98.5244938175,100,2018-05-26 00:00:00-VI
2018-05-25,Visp,90.9012497385,87.9721732816,97.2017562444,97.910570889,2018-05-25 00:00:00-VI
2018-05-24,Visp,91.739577662,94.9301014706,84.8062199584,100,2018-05-24 00:00:00-VI
2018-05-23,Visp,93.7232137534,95.232201821,90.3699130337,99.5892455852,2018-05-23 00:00:00-VI
2018-05-22,Visp,85.6359066074,85.8166477969,85.2328439561,97.6664758275,2018-05-22 00:00:00-VI
2018-05-21,Visp,93.7658635453,94.1624906225,91.8127563098,96.9867934311,2018-05-21 00:00:00-VI
2018-05-20,Visp,89.5486558469,89.7216249185,88.7222574156,91.1446516114,2018-05-20 00:00:00-VI
2018-05-19,Visp,71.66393954,65.7246529491,100,92.6068263256,2018-05-19 00:00:00-VI
2018-05-18,Visp,84.485106669,79.8705962583,94.739567358,92.4385950623,2018-05-18 00:00:00-VI
2018-05-17,Visp,86.2284253336,84.364788054,90.3698339806,91.9097820888,2018-05-17 00:00:00-VI
2018-05-16,Visp,92.8692923168,91.5825639282,95.7286835371,99.5915441804,2018-05-16 00:00:00-VI
2018-05-15,Visp,90.6141016516,90.5149897938,90.8343498241,99.5915275092,2018-05-15 00:00:00-VI
2018-05-14,Visp,92.1365432309,93.8926777272,88.1852263381,98.0687259689,2018-05-14 00:00:00-VI
2018-05-13,Visp,86.5659889357,87.6144015875,81.40832861,98.6146099393,2018-05-13 00:00:00-VI
2018-05-12,Visp,97.6362718399,97.4040160786,98.6857787953,100,2018-05-12 00:00:00-VI
